md5id,date,stationid,aqi,so2,so2_24h,no2,no2_24h,co,co_24h,o3,o3_24h,o3_8h,o3_8h_24h,pm10,pm10_24h,pm2_5,pm2_5_24h
000f4383eac9ec9291b1c3c37bc68d61,"2013-03-21 05:00",851c98905deea0a41371a95a658d97c5,55.0,17.0,NULL,5.0,NULL,0.0,NULL,0.0,NULL,695.0,NULL,39.0,NULL,39.0,NULL
000f44c8a4512d6ab3f8a64bdbd0faa6,"2013-11-29 22:00",1247eeb78f397abc498abed536e33be0,143.0,136.0,NULL,98.0,NULL,2.851,NULL,21.0,NULL,24.0,NULL,236.0,NULL,107.0,NULL
000f4d3b90f21019a37db40ac1d306ed,"2014-12-21 01:00",e340662f5c5b9f8ab78c43f2ab6b821c,152.0,65.0,51.0,59.0,43.0,1.158,0.72,5.0,38.0,6.0,33.0,64.0,52.0,116.0,37.0
000f4fb90dd1b13b2d4a96de590dea14,"2016-01-24 21:00",086b5d99892af669f218cf35e3b4ce04,138.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
000f56cf68f7e8419f3e7f393dd8e9ec,"2014-11-19 00:00",23d1a07cb020f657fae41c71ccdef5b6,179.0,117.0,71.0,0.0,22.0,1.545,1.123,29.0,88.0,31.0,61.0,190.0,129.0,135.0,73.0
000f599a59a40be7b38373ce53075344,"2015-02-16 15:00",62f2b6f468c40c07fb9f7690a2c9eed3,263.0,9.8,NULL,10.9,NULL,0.3,NULL,86.4,NULL,NULL,NULL,103.4,232.6,NULL,212.8
000f633baa669d89d8b3416eca284989,"2015-08-22 05:00",ea5670fea5cf6016724692ab185eb112,100.0,18.0,23.0,70.0,40.0,1.273,1.087,29.0,171.0,59.0,159.0,130.0,119.0,75.0,69.0
000f66cc115c4aac656a03f55cc51ad8,"2015-11-17 15:00",c3946785513dbe524d7e166b1f3ae1b7,119.0,51.0,43.0,67.0,58.0,1.891,1.507,2.0,9.0,2.0,18.0,129.0,94.0,90.0,64.0
000f6859de81619f742f2383a532339a,"2015-07-22 06:00",851c98905deea0a41371a95a658d97c5,47.0,8.0,7.0,24.0,20.0,0.31,0.364,35.0,86.0,43.0,73.0,47.0,66.0,32.0,44.0
000f73831263c0ce6073cdaf23b458b5,"2014-02-21 20:00",c31eb3ed6afd7a70b4de5e0cee7e5c8a,331.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,322.0,334.0,NULL,281.0
000f77ec4fed5799afce32056754716f,"2013-12-07 23:00",65a3087afb4f8c4cb0619ce73972add1,156.0,9.0,NULL,9.0,NULL,2.474,NULL,2.0,NULL,1.5,NULL,263.0,NULL,7.0,NULL
000f7a97eb1167ffa108a769c4243155,"2015-10-31 04:00",9960febe64e45395c3577a69146c5328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000f81d44d7ec38532d6e9bca28c89f0,"2016-03-18 19:00",81c6b60cee1e283c7b4fc1def4bae9fb,74.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,0.0,0.0
000f8daf4d236cfcdfadd537f43ca65f,"2015-09-03 07:00",65a3087afb4f8c4cb0619ce73972add1,49.0,6.0,6.0,14.0,17.0,0.732,0.539,6.0,96.0,7.0,87.0,49.0,26.0,8.0,9.0
000f8fe368bc201b6a9e21cccdb9ffcb,"2014-09-05 08:00",5b5717c1026dd43fe5d3b8c0e437196f,95.0,10.1,NULL,137.0,NULL,1.5,NULL,2.0,NULL,NULL,NULL,200.1,139.9,NULL,64.5
000fa9a7362305512a0d65ed31a67125,"2016-03-23 16:00",99ddad7d85fcd94bc16b4d11e0c52d28,77.0,0.009,NULL,0.02,NULL,0.811,NULL,0.122,NULL,0.076,NULL,0.07,0.208,0.056,0.083
000fae629184d0c12533c68ea9128326,"2013-12-13 23:00",89806fd6e34043dfa9cbe08a0001c96b,61.0,37.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,1.0,NULL,60.0,NULL,44.0,NULL
000fb30f63440d49b738a819d198deff,"2013-07-11 04:00",c3946785513dbe524d7e166b1f3ae1b7,33.0,3.0,NULL,10.0,NULL,0.363,NULL,88.0,NULL,47.875,NULL,25.0,NULL,23.0,NULL
000fbd4a0e07d3c726cae88bb6de75e0,"2015-05-22 05:00",de7a21fdc9f90fc38e6d2c474e906d2a,77.0,83.0,48.0,12.0,10.0,0.54,0.39,120.0,148.0,130.0,146.0,81.0,61.0,56.0,35.0
000fbf056c619d5555de14b42a47ff96,"2016-02-02 18:00",c08449f22b23f43d90ac1be9c99a3da4,223.0,25.0,NULL,37.0,NULL,0.7,NULL,70.0,NULL,79.0,NULL,0.0,0.0,NULL,172.0
000fc275acdd6bec14617f4e259b8e77,"2013-02-24 03:00",86dd9344a69002fb674b64e6e2c6bc59,53.0,0.0,NULL,0.0,NULL,0.0,NULL,87.0,NULL,94.0,NULL,0.0,NULL,0.0,NULL
000fcf817382eb6e1ddadcf55fd7a3cb,"2013-02-04 10:00",b7f3b18d6fc1453b6ba81e7b778905fd,78.0,21.0,NULL,20.0,NULL,0.078,NULL,79.0,NULL,64.25,NULL,29.0,NULL,18.0,NULL
000fd7eeaefff0c52151acae7874fe31,"2013-12-27 01:00",3f38a2c02555af5cbf64ec172664a777,25.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20.0,25.0,NULL,10.0
000fe381246dfbbc840ad20414b0a910,"2016-03-12 05:00",44007554cd1fe01b51e9a42172bc05a2,119.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,0.0,0.0
000fe514c587b1a0510aee4a58715ce3,"2013-05-04 17:00",17610109e5c4852b9c4b2bbc54f25a8b,122.0,53.0,NULL,41.0,NULL,0.603,NULL,8.0,NULL,7.375,NULL,169.0,NULL,93.0,NULL
000fe7a296014b59e52befe0766e6efc,"2013-01-22 15:00",4975843d80e33b02130ad30dd2e9520d,48.0,45.0,NULL,40.0,NULL,0.9,NULL,74.0,NULL,74.0,NULL,0.0,NULL,73.0,NULL
000fe83e25ffc6fb7fd6ce8163325fad,"2015-04-14 05:00",4b3d64db14b9b3da3e00ca4ca28c44c5,57.0,2.0,3.0,15.0,19.0,0.5,0.423,53.0,132.0,67.0,122.0,0.0,40.0,40.0,33.0
001014b8e5433a017bb5b4456d49569e,"2014-06-28 04:00",4b3d64db14b9b3da3e00ca4ca28c44c5,27.0,2.0,2.0,0.0,18.0,0.3,0.326,0.0,108.0,81.0,102.0,27.0,29.0,14.0,11.0
0010258085f8a99682ec79d409844dbc,"2015-08-14 18:00",f15045205944d81f5d8f504f9975471a,57.0,5.0,7.0,26.0,21.0,0.475,1.031,82.0,137.0,102.0,124.0,63.0,124.0,23.0,83.0
00102fa1bf00df9827c8d760b9fee1bb,"2014-04-27 17:00",b7f3b18d6fc1453b6ba81e7b778905fd,82.0,10.0,NULL,27.0,NULL,0.144,NULL,85.0,NULL,41.25,NULL,113.0,NULL,15.0,NULL
001032afbe540359ddf4c90a81aec28c,"2013-06-10 06:00",83d4be1a1f38b9d23b81697baa3eee44,54.0,42.0,NULL,54.0,NULL,2.657,NULL,48.0,NULL,80.0,NULL,58.0,NULL,34.0,NULL
00103c113e8f0a0e718f35b7e94b449e,"2014-02-10 21:00",17610109e5c4852b9c4b2bbc54f25a8b,98.0,112.0,NULL,64.0,NULL,0.975,NULL,53.0,NULL,19.25,NULL,128.0,NULL,73.0,NULL
0010423f2fef7f1cd9111f1b5f8784f2,"2015-12-06 10:00",9714170e764eb6812410330304d93f56,60.0,40.0,NULL,66.0,NULL,3.6,NULL,2.0,NULL,NULL,NULL,NULL,NULL,NULL,43.0
001054b4d1c027dbe1fc4126d5c24e64,"2014-03-08 14:00",7127ca83c9b6c999942291bb1d716df6,160.0,114.0,NULL,59.0,NULL,3.818,NULL,52.0,NULL,60.375,NULL,210.0,NULL,122.0,NULL
001055c1d8a9c6a96426dad166fd8114,"2013-03-27 12:00",26b2488971e138ca72890601583f1791,179.0,41.0,NULL,55.0,NULL,1.399,NULL,49.0,NULL,34.625,NULL,307.0,NULL,192.0,NULL
0010574727c22449fa21ef83df7b796e,"2013-03-10 02:00",83d4be1a1f38b9d23b81697baa3eee44,176.0,107.0,NULL,0.0,NULL,1.542,NULL,92.0,NULL,83.0,NULL,83.0,NULL,30.0,NULL
001058345391ac55d6da3e80d673899c,"2015-03-31 14:00",698021aef2993f71189e2f161a19fc61,291.0,43.0,44.0,56.0,40.0,1.977,1.143,8.0,177.0,8.0,158.0,320.0,200.0,241.0,126.0
00105dcd2b4b7702f69b67f366fa0adb,"2014-04-15 02:00",536b3cd90f3a4a25e240a13cd36f23f2,256.0,15.0,NULL,48.0,NULL,1.0,NULL,51.0,NULL,NULL,NULL,97.0,265.0,NULL,206.0
00106367daebc429bb9b2757eb4af6cd,"2013-04-24 16:00",abed0bb2b3384167a59955fb5e8a9aa7,102.0,34.0,NULL,36.0,NULL,0.586,NULL,84.0,NULL,9.375,NULL,155.0,NULL,26.0,NULL
001063debc85541d12a0af898dd53689,"2014-10-13 22:00",23d1a07cb020f657fae41c71ccdef5b6,88.0,19.0,20.0,130.0,67.0,0.305,0.204,9.0,95.0,53.0,68.0,96.0,63.0,65.0,34.0
001068565f648f69b0bb58d6be1b74c8,"2015-12-10 16:00",cb2241f7b3d37df892c3abfdf12377b8,350.0,0.129,NULL,0.126,NULL,3.964,NULL,0.014,NULL,0.01,NULL,0.46,0.474,NULL,NULL
00106b5ead2e0d1a7ae38bc06d678ddf,"2015-12-16 07:00",28b220a5ec01ae66e7e429759ea41d0b,49.0,0.022,NULL,0.019,NULL,0.767,NULL,0.042,NULL,0.043,NULL,0.049,0.081,NULL,NULL
00106e3c0a997d573511ff5e7b388d4e,"2015-08-23 20:00",757761fec94177bb518c181dfde8e5e1,49.0,3.0,22.0,43.0,31.0,0.771,1.479,26.0,106.0,74.0,129.0,49.0,69.0,18.0,34.0
00107051db6637f7261d81cc66bdedb8,"2013-07-14 13:00",abed0bb2b3384167a59955fb5e8a9aa7,58.0,14.0,NULL,53.0,NULL,0.904,NULL,58.0,NULL,32.375,NULL,67.0,NULL,25.0,NULL
0010776788cacadb320dd99e5b23c78b,"2013-12-28 21:00",a2fedaa87ebd1d14586112480f4f49f8,106.0,88.0,NULL,61.0,NULL,2.126,NULL,11.0,NULL,9.25,NULL,106.0,NULL,80.0,NULL
0010785bbe751383f616b5bf9883cc51,"2014-12-30 15:00",37b387025089f4056b6903bc9b5cf377,77.0,56.0,82.0,45.0,73.0,3.442,5.281,39.0,54.0,24.0,36.0,104.0,310.0,55.0,164.0
00107a4f699a22bef3d1bc75783ab46f,"2013-10-26 17:00",c4c88014151f989b7477efd710b3b9d5,144.0,96.0,NULL,81.0,NULL,1.916,NULL,51.0,NULL,53.0,NULL,202.0,NULL,110.0,NULL
0010842b127ad16f35977af0bd846a29,"2016-02-20 23:00",83d4be1a1f38b9d23b81697baa3eee44,59.0,44.0,16.0,49.0,31.0,1.216,0.89,43.0,88.0,57.0,82.0,59.0,39.0,42.0,21.0
001091e9966405e3bba8dcf93d3b0d8a,"2015-01-27 18:00",17610109e5c4852b9c4b2bbc54f25a8b,51.0,104.0,69.0,42.0,51.0,0.687,1.463,36.0,40.0,37.0,37.0,52.0,108.0,27.0,67.0
00109436180f81327578fc038d738109,"2015-12-26 02:00",7110ac659b98fe93ebebdf60065bc33e,224.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
0010959f354690551c65ee03e0ccf253,"2014-03-27 07:00",698021aef2993f71189e2f161a19fc61,152.0,38.0,NULL,31.0,NULL,0.639,NULL,4.0,NULL,32.25,NULL,143.0,NULL,116.0,NULL
001097fb09b310b6a8c9b549dc8af803,"2015-01-28 11:00",698021aef2993f71189e2f161a19fc61,153.0,18.0,27.0,26.0,21.0,1.432,1.109,49.0,78.0,46.0,65.0,171.0,85.0,117.0,51.0
00109bcfd01f1e78fc0d7ef3be094d53,"2014-02-19 01:00",afab9219d4d618c4091590415940fb7e,248.0,91.0,NULL,0.0,NULL,5.724,NULL,39.0,NULL,26.0,NULL,281.0,NULL,198.0,NULL
0010a773a7676397ccd6d77b0c756fa9,"2014-08-19 15:00",6a058b5c7ce4771d4387a029381ab55b,128.0,4.4,NULL,55.4,NULL,NULL,NULL,172.0,NULL,NULL,NULL,NULL,NULL,NULL,96.7
0010abfe7c32cea38fd4c46515925625,"2016-03-26 02:00",086b5d99892af669f218cf35e3b4ce04,138.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,0.0,0.0
0010b676c768e88957215d3a9bea6626,"2015-07-22 09:00",1247eeb78f397abc498abed536e33be0,97.0,43.0,28.0,35.0,19.0,2.692,1.199,67.0,159.0,72.0,148.0,142.0,137.0,72.0,81.0
0010be5b515bfbb6bf955c8c913505a0,"2014-05-14 06:00",7faa3abe01b7bb722a656fe9090b11a4,87.0,0.0,56.0,35.0,55.0,0.663,1.401,45.0,199.0,64.0,152.0,123.0,140.0,36.0,81.0
0010c06e4a2717475efd7319ca478010,"2015-07-31 12:00",6a058b5c7ce4771d4387a029381ab55b,56.0,2.0,NULL,40.0,NULL,0.7,NULL,93.0,NULL,NULL,NULL,NULL,NULL,NULL,40.0
0010c350bd23859a447617f627051809,"2016-01-24 16:00",a6790082bc3f97468c0af112b81db795,93.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
0010c49d27e3083e5fe1621acebcc329,"2013-06-01 03:00",b12557c5f8c2ec9ea1cef67c908c6bdb,121.0,13.0,NULL,32.0,NULL,0.764,NULL,17.0,NULL,68.5,NULL,142.0,NULL,92.0,NULL
0010c99e3ebd1bc81f6f7aa3e0be486c,"2015-04-23 04:00",4b3d64db14b9b3da3e00ca4ca28c44c5,67.0,6.0,7.0,23.0,33.0,0.6,0.567,53.0,158.0,56.0,140.0,84.0,91.0,43.0,45.0
0010ce417c18e9da722d5231d7f3ed95,"2015-02-17 13:00",e8e4969f2d998cc49138a6e30321757f,58.0,38.0,39.0,31.0,52.0,1.489,1.746,74.0,98.0,45.0,72.0,66.0,119.0,26.0,62.0
0010d2d4dbfc34ce9f0df60ef600bc25,"2016-03-10 15:00",986c11ae7aee9c807d99a6fa59373fda,36.0,0.009,NULL,0.011,NULL,0.378,NULL,0.089,NULL,0.072,NULL,0.017,0.059,0.001,0.027
0010d7b79cf885a7f673ae34a18d2953,"2014-04-23 06:00",f632f95d2d4e98a688b96c52f4d382ca,139.0,11.0,NULL,58.0,NULL,0.9,NULL,17.0,NULL,31.0,NULL,130.0,NULL,106.0,NULL
0010da4bb36dc8029bf02f45b33709f4,"2013-10-08 18:00",12be0ec7f2c873f2f0bf8654e512a54c,110.0,9.0,NULL,85.0,NULL,1.44,NULL,112.0,NULL,55.5,NULL,171.0,NULL,66.0,NULL
0010dbc75d41cbc2ab60282703694aa7,"2016-03-18 11:00",3d883d50a3e180f3b20d258f798015d8,500.0,0.105,NULL,0.126,NULL,3.638,NULL,0.026,NULL,0.016,NULL,0.603,0.313,0.368,0.193
0010e1dd8385c015a0dbf65de3cd9c2b,"2014-12-05 15:00",65a3087afb4f8c4cb0619ce73972add1,27.0,4.0,3.0,4.0,7.0,0.245,0.252,85.0,85.0,78.0,79.0,15.0,19.0,6.0,16.0
0010f287ade918873ad8a1d11146c4eb,"2014-10-12 09:00",739361cdd7e47e0aa2cd224597156af2,19.0,17.0,15.0,13.0,9.0,0.394,0.326,25.0,65.0,34.0,59.0,19.0,27.0,0.0,10.0
0010f564cf9c539a6a0e633814466e1f,"2016-02-19 10:00",585144be20891b821ecf43b2cc354201,98.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
0010f6ff54eb1e4abce9d5ec9c8a7e1b,"2014-12-13 11:00",dc2c6e8e09829bb34a4fe44a9cf27cd2,273.0,212.0,74.0,126.0,59.0,0.0,5.015,14.0,63.0,18.0,57.0,401.0,167.0,203.0,79.0
0010f8e0658040d5a91984d895187833,"2014-10-02 23:00",5cf6e358eb20ebdffea57200c74fc231,89.0,8.6,NULL,64.2,NULL,0.8,NULL,4.8,NULL,NULL,NULL,NULL,NULL,NULL,65.8
0010fe2bd5a0e59c8d5a72949a263ea6,"2016-03-24 03:00",f91a9bd8fb7bbf211b95516e2c0ad27c,42.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,0.0,0.0
0010fe99c87d095d9cb4d310669cf075,"2015-09-02 09:00",2bc96394e48f1a36b9c197a5a11dda39,22.0,3.0,4.0,14.0,21.0,0.299,0.308,28.0,40.0,27.0,36.0,22.0,16.0,6.0,5.0
0010ff544d47d127135c975e472029fa,"2014-11-17 10:00",284419e8e940dd1b76d00c9f45e721cb,303.0,272.0,71.0,107.0,63.0,3.733,1.524,7.0,67.0,7.0,50.0,0.0,155.0,253.0,102.0
001109d0a27f023475f0f8287fd82b10,"2014-06-09 10:00",8f1786edac84e5cd0c89c0912703e4fe,59.0,19.9,NULL,57.6,NULL,1.0,NULL,53.4,NULL,NULL,NULL,42.9,67.6,NULL,34.8
00110b184a7b08e29ae4f3c0aaaa2e8a,"2015-04-18 14:00",1e031b643bc11fbc1ed97b0259747584,136.0,32.6,NULL,37.6,NULL,1.5,NULL,141.3,NULL,NULL,NULL,288.2,187.4,NULL,103.7
00110cce187d703185fb66f9c2890378,"2013-04-02 01:00",e8e4969f2d998cc49138a6e30321757f,176.0,190.0,NULL,120.0,NULL,5.105,NULL,9.0,NULL,27.125,NULL,225.0,NULL,192.0,NULL
00111a886767e3a0bb809cc0f56efec1,"2015-06-30 06:00",10cd85a0d754488f6351ba3acd42aa75,30.0,4.0,7.0,15.0,17.0,0.274,0.676,12.0,54.0,12.0,60.0,27.0,52.0,21.0,49.0
00111ce4a6328e4d844db5020dd1f8ec,"2015-07-06 22:00",a78cb09cc77145da84e873086b7b7fe9,80.0,9.0,9.0,39.0,33.0,1.1,1.112,115.0,218.0,183.0,198.0,96.0,68.0,59.0,61.0
00111e6369646880281707e0f6bb5031,"2016-03-20 05:00",dc2c6e8e09829bb34a4fe44a9cf27cd2,79.0,57.0,50.0,84.0,66.0,1.235,0.98,4.0,115.0,23.0,102.0,107.0,113.0,38.0,33.0
001124ca145221470c9691e9fc2f43f7,"2014-01-19 09:00",9d8782ee880858f4051c550c906feb00,170.0,289.0,NULL,69.0,NULL,6.94,NULL,10.0,NULL,45.125,NULL,196.0,NULL,129.0,NULL
001125386b185d719640785467bdf256,"2013-07-21 20:00",1247eeb78f397abc498abed536e33be0,61.0,46.0,NULL,12.0,NULL,1.537,NULL,156.0,NULL,69.375,NULL,72.0,NULL,36.0,NULL
0011274e615030b90803d1f11565e90f,"2013-08-08 23:00",16050940a9a160a54b070e6f0f85fe4e,160.0,35.0,NULL,118.0,NULL,2.126,NULL,9.0,NULL,6.5,NULL,269.0,NULL,79.0,NULL
00112a6ff0c7f00cb7f9bb3608c1a79d,"2015-06-21 22:00",62f2b6f468c40c07fb9f7690a2c9eed3,67.0,12.5,NULL,31.8,NULL,0.7,NULL,146.4,NULL,NULL,NULL,111.0,83.6,NULL,42.5
00112afabd3185b1cc3a8ec50c5098b9,"2013-12-31 21:00",6a058b5c7ce4771d4387a029381ab55b,109.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,90.0,NULL,NULL,83.0
001134e467eb3bc158104bc2a3ca16f1,"2016-02-13 12:00",851c98905deea0a41371a95a658d97c5,23.0,27.0,32.0,17.0,28.0,0.464,1.855,52.0,55.0,42.0,42.0,23.0,103.0,11.0,46.0
00113d25e4f04bfcab7c3ec32207e142,"2016-01-31 06:00",ccd0ba4628c5596d0bc4783e48dd4aaa,169.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
00113e1b6f5c163f46bfd950cc3e39f3,"2015-06-02 16:00",16050940a9a160a54b070e6f0f85fe4e,47.0,12.0,18.0,21.0,25.0,0.078,0.392,111.0,149.0,96.0,134.0,47.0,104.0,18.0,51.0
001145ae2f290ad615113efbc2fa0a36,"2015-07-30 18:00",110ed00f746dd9dc8940caf6cd99620c,53.0,2.0,11.0,18.0,15.0,0.575,0.661,115.0,153.0,127.0,127.0,55.0,59.0,20.0,22.0
001149d0c3dbaca24df2ba9a0915105c,"2016-01-25 15:00",b12557c5f8c2ec9ea1cef67c908c6bdb,60.0,41.0,79.0,27.0,49.0,1.252,1.79,76.0,76.0,45.0,65.0,70.0,118.0,36.0,65.0
0011506794b4f3cdd9b6c81263af8b40,"2015-06-09 04:00",2640526b36025c9a3fc6e8a9e7ccd5d4,132.0,105.0,51.0,63.0,52.0,1.802,0.893,91.0,191.0,99.0,164.0,214.0,124.0,47.0,28.0
0011575f779d5b5fa4c43fcfab2c1ab2,"2014-11-28 01:00",dc6f23421c389eb2eb693cd21be7099b,99.0,14.8,NULL,67.0,NULL,1.2,NULL,2.3,NULL,NULL,NULL,77.2,86.9,NULL,74.2
001159f1fec87a28ea141f9bc4182fdb,"2016-01-23 03:00",1247eeb78f397abc498abed536e33be0,42.0,9.0,38.0,12.0,24.0,0.667,0.939,32.0,116.0,30.0,42.0,NULL,43.0,29.0,30.0
00115b6dd00f10bba446a4ca3046df4d,"2014-04-08 10:00",87616a32adc20f54c3233d3e5823078c,171.0,34.0,NULL,59.0,NULL,2.0,NULL,74.0,NULL,NULL,NULL,231.0,174.0,NULL,130.0
00115c4db8d5886cba047766c8eaaf5a,"2015-11-30 17:00",8cf2d7cc2d9d68db2101c4e4c3f41617,241.0,47.0,45.0,126.0,129.0,3.93,5.387,2.0,15.0,7.0,23.0,296.0,394.0,191.0,237.0
001160664c091177d1e51a8fc0a55941,"2016-01-13 16:00",5cf6e358eb20ebdffea57200c74fc231,47.0,27.0,NULL,75.0,NULL,1.2,NULL,26.0,NULL,59.0,NULL,85.0,46.0,NULL,29.0
001165c90bc32d9aff1c5155fcb32614,"2015-04-27 10:00",e340662f5c5b9f8ab78c43f2ab6b821c,60.0,37.0,16.0,17.0,15.0,1.091,0.837,129.0,129.0,80.0,90.0,69.0,112.0,34.0,52.0
001171b2f2118a57497cc2a898065b96,"2013-12-04 04:00",65a3087afb4f8c4cb0619ce73972add1,72.0,4.0,NULL,4.0,NULL,1.164,NULL,1.0,NULL,1.25,NULL,94.0,NULL,0.0,NULL
001172b91fe1b3f7223ec89edb07a50e,"2015-12-08 14:00",e8e4969f2d998cc49138a6e30321757f,237.0,74.0,70.0,89.0,64.0,4.219,3.537,6.0,21.0,5.0,17.0,247.0,161.0,187.0,117.0
00117df158852a5d16ad3eb798cdcea3,"2013-08-18 13:00",a65b2521475a3ba4ff308ff8a9139465,30.0,8.0,NULL,29.0,NULL,0.203,NULL,52.0,NULL,55.875,NULL,30.0,NULL,19.0,NULL
001189aaab19a47222fdcdaa729edb22,"2014-12-03 23:00",a13136e6afd86063bf2e480b17b7347b,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
00118a7668616d3a7aa8c2e8b1d30ab4,"2014-01-07 06:00",f36327741f4393c8a577496e965fc62e,200.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.0,78.0,NULL,150.0
0011906e11409d22ec3d3259430be83e,"2014-10-28 07:00",a11c72e05cf24198c5ed0ad88eb323a1,74.0,3.3,NULL,71.5,NULL,1.3,NULL,2.0,NULL,NULL,NULL,117.1,97.4,NULL,39.3
00119436d32732ce0b6f7a4ea39f355a,"2015-09-25 02:00",1868e743178743db4ce73e3199efd516,163.0,2.0,NULL,8.0,NULL,0.6,NULL,56.0,NULL,NULL,NULL,NULL,NULL,NULL,124.0
001197a4da90ba082750df4f7c849ac6,"2015-05-05 05:00",89806fd6e34043dfa9cbe08a0001c96b,93.0,9.0,9.0,109.0,36.0,0.8,0.433,12.0,155.0,82.0,128.0,136.0,107.0,58.0,31.0
00119a6455aab5ff9c5650a4898647d1,"2013-09-12 22:00",f632f95d2d4e98a688b96c52f4d382ca,282.0,0.0,NULL,0.0,NULL,2.6,NULL,1.0,NULL,58.0,NULL,244.0,NULL,232.0,NULL
00119cc9060889d2ef684a0783c11072,"2014-03-24 21:00",c31eb3ed6afd7a70b4de5e0cee7e5c8a,273.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,263.0,297.0,NULL,223.0
0011a51c76de1db0de3f575c9dc286b8,"2015-07-08 04:00",22664c8a472652c75dbf89592c4d9926,87.0,63.0,53.0,14.0,11.0,0.215,0.22,43.0,130.0,59.0,130.0,110.0,102.0,64.0,71.0
0011aabe49f6f41985174d895850784b,"2015-12-27 09:00",5e86a8ed0ce35b9df2191b49795a0009,32.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
0011af0e2c632b621c68a9cd39bbe366,"2015-07-09 17:00",2bc96394e48f1a36b9c197a5a11dda39,37.0,9.0,23.0,11.0,46.0,0.158,0.395,111.0,146.0,120.0,120.0,37.0,80.0,14.0,22.0
0011b9e8d254b6bb33f8119104795238,"2015-05-06 05:00",c3946785513dbe524d7e166b1f3ae1b7,75.0,39.0,72.0,27.0,68.0,0.701,1.612,58.0,166.0,46.0,124.0,100.0,166.0,47.0,89.0
0011d7996b464bc920e756181607ec13,"2015-05-12 04:00",dc6f23421c389eb2eb693cd21be7099b,34.0,2.0,NULL,30.9,NULL,0.4,NULL,49.2,NULL,NULL,NULL,21.7,26.5,NULL,23.4
0011d81541c5b3f7a3cfbfb2538b539e,"2014-01-09 03:00",a78cb09cc77145da84e873086b7b7fe9,56.0,17.0,NULL,16.0,NULL,0.6,NULL,30.0,NULL,15.0,NULL,62.0,NULL,30.0,NULL
0011ef958a31db228c273476c4c1b73c,"2014-04-22 11:00",4c56a4a8cde4881df87aff5e55781870,182.0,51.0,NULL,29.0,NULL,0.422,NULL,68.0,NULL,121.125,NULL,244.0,NULL,137.0,NULL
0012014e599ba868d242b57ac40a8aa8,"2016-01-24 16:00",b70eff9b81ddd2612df69a0012c66564,39.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
001205531843ef2514a84ed367b379d5,"2015-09-11 17:00",de7a21fdc9f90fc38e6d2c474e906d2a,62.0,27.0,35.0,23.0,19.0,0.85,0.746,90.0,129.0,75.0,75.0,69.0,43.0,44.0,13.0
0012095f5e722815f88d3efe3c749163,"2016-01-14 05:00",9d8782ee880858f4051c550c906feb00,112.0,17.0,23.0,78.0,48.0,3.233,1.473,4.0,79.0,4.0,64.0,174.0,85.0,77.0,43.0
00120fbb45d3982d417925ceb8b6ab85,"2015-12-11 01:00",dbc77dbb23a9423e1935450627ea0b48,129.0,0.067,NULL,0.101,NULL,2.276,NULL,0.006,NULL,0.007,NULL,0.13,0.377,NULL,NULL
00121614448ce468b77bb16aae095938,"2014-09-25 00:00",4c56a4a8cde4881df87aff5e55781870,58.0,22.0,14.0,115.0,52.0,1.67,1.153,0.0,161.0,70.0,132.0,0.0,125.0,0.0,87.0
001217d357e0fdee3fd0f08ae368a190,"2013-07-17 08:00",b7f3b18d6fc1453b6ba81e7b778905fd,99.0,41.0,NULL,90.0,NULL,2.822,NULL,23.0,NULL,84.625,NULL,148.0,NULL,53.0,NULL
